cust_id,name,bank_id,dob,city,postal_code,total_transaction,income,cluster
74015,Jordan Davis,6,3,4,50115,419642776.0,8259758.0,3
16151,Jeffrey Powers,7,9,4,50112,121896171.0,8676981.0,2
42237,Lisa Davis,6,6,5,60111,670051120.0,8416595.0,2
50195,Andrea Santana,4,4,2,10150,139831215.0,3788313.0,1
13202,Misty Mueller,5,4,3,20113,453742862.0,3414116.0,3
86654,Christina Mcintosh,1,2,1,40111,488480918.0,6822227.0,1
47625,Luis Spencer,7,4,2,10150,969928998.0,3488671.0,7
73678,Michael Martinez,1,3,5,60112,947149576.0,7340114.0,0
91474,Mathew Barker,6,3,2,10120,657395823.0,7723396.0,7
53957,Emily Swanson,7,9,4,50114,918695693.0,8298506.0,2
28375,Todd Carroll,7,8,2,10140,658006075.0,4294895.0,4
26145,Colleen Patterson,4,4,3,20112,232294707.0,6951682.0,3
15611,Angela Luna,7,1,1,40113,201049018.0,7875626.0,7
96415,Richard Osborn,5,3,2,10110,22327418.0,8128474.0,1
83037,John Stevens,1,2,3,20115,536700695.0,4893267.0,0
79945,Janet Hodges,1,3,4,50114,699140865.0,5009942.0,0
86324,Julian Diaz,3,8,5,60115,73419127.0,5843303.0,5
11645,Steven Barrett,1,1,5,60112,516393519.0,6650874.0,0
69117,Matthew Aguilar,1,6,1,40114,659896026.0,5360275.0,6
67223,Sarah Ramirez,3,1,2,10110,657981010.0,9011234.0,1
27095,Daniel Huff,2,8,2,10150,266357227.0,8961721.0,6
55738,Donna Neal,6,4,5,60112,408571080.0,9397587.0,3
20068,Sarah Jackson,5,2,4,50111,613970056.0,9886374.0,3
34411,Mark Davis,3,1,1,40113,836536836.0,3387106.0,7
87503,Larry Odonnell,3,4,5,60111,351329780.0,9669696.0,5
82510,Megan Maldonado,2,4,4,50111,851031742.0,6208876.0,0
41720,Johnny Barker,1,6,3,20115,896732634.0,3366686.0,6
38395,Thomas Powell,5,1,2,10140,722323932.0,7813771.0,7
44636,Paige Murphy,5,5,1,40114,991736054.0,9165396.0,7
24052,Andrew Reyes,4,3,1,40115,820341584.0,7268523.0,7
15586,Jennifer Gray,7,9,5,60115,819749998.0,9206079.0,2
76906,Benjamin Patterson,2,6,5,60114,954804085.0,4619341.0,0
16914,Steven Morgan,2,3,2,10150,746267030.0,2016146.0,0
66278,Matthew Brooks,4,8,4,50112,602797515.0,4121554.0,2
99896,Carl Roberson,1,6,1,40113,83035147.0,5016152.0,1
98690,Kevin Deleon,4,7,5,60115,105431016.0,3483910.0,5
59437,Edward Valdez,7,9,5,60115,733892073.0,3765053.0,2
58380,Angela White,6,2,3,20111,331409895.0,8020071.0,3
83671,Michael Barber,5,7,3,20111,738282003.0,5068846.0,2
71489,Mrs. Isabella Rodriguez,6,5,5,60112,448130778.0,4579418.0,2
57514,Michael Mcintosh,3,8,4,50114,696013489.0,5875717.0,5
32728,Lisa Ward,4,5,3,20112,952982193.0,7158796.0,7
67995,Kelly Nguyen,7,8,2,10140,351936016.0,6429613.0,4
22923,Travis Greene,4,3,1,40112,212484585.0,6179095.0,1
32966,Michelle Morris,4,6,2,10150,628063311.0,9109704.0,6
68570,Brenda Caldwell,6,3,1,40114,236327698.0,8810778.0,7
55020,Sheila Lutz,7,6,3,20111,181781875.0,4184830.0,4
71781,Robin Davis,7,8,4,50114,543047573.0,6671137.0,2
29977,Warren Garza,3,1,2,10110,122047413.0,2686897.0,1
47040,Ronald Holt,5,6,1,40113,288447342.0,2030353.0,4
90575,Jason Griffin,7,6,2,10150,146146746.0,4320760.0,4
40065,Lisa Jacobson,4,8,2,10110,940024842.0,7437585.0,6
24147,Christine Martin,4,9,2,10150,2634436.0,9018422.0,4
81272,Victoria Bean,6,7,2,10130,473824319.0,5731382.0,4
23311,Ricky Cowan,1,2,1,40113,784981919.0,8792492.0,1
53499,Gerald Andrews,3,9,5,60112,30525694.0,4813389.0,5
12370,Mathew Peters,3,1,1,40111,642565647.0,4511067.0,1
31797,Rachel Carlson,7,5,2,10110,440008314.0,4237465.0,4
47034,Evan Kennedy,1,5,4,50111,370968774.0,9263688.0,5
44840,Stephen Cisneros,4,1,4,50115,602113012.0,8123384.0,3
13723,Kimberly Adams,6,6,3,20113,239722300.0,2593488.0,4
52152,John Garcia,7,4,4,50111,284294071.0,6646401.0,3
59202,David Jensen,4,7,4,50114,41749522.0,9319875.0,5
97610,Brittney White,4,1,5,60114,407395677.0,3280530.0,3
21956,Glenda Crawford,6,5,4,50111,292917658.0,5044941.0,3
19759,Melissa Harvey,6,6,4,50114,72879151.0,3334351.0,3
52439,Amy Kramer,5,4,5,60111,871534786.0,9049581.0,2
58932,Donna Hill,2,5,5,60113,461491933.0,2704558.0,0
49036,Lindsay Riley,1,3,5,60115,698656400.0,5344971.0,0
69521,William Fitzpatrick,6,1,2,10110,772289186.0,9543176.0,7
17413,Louis Richardson,2,8,1,40112,401201977.0,6445764.0,6
95897,Jordan Fernandez,2,8,3,20114,834523903.0,3019963.0,6
35455,Cheryl Hayes,6,8,4,50112,415543226.0,7869409.0,2
83628,Jessica Wells,3,6,4,50112,326082197.0,6166990.0,5
38989,Jason Greene,6,4,2,10150,827994375.0,6502483.0,7
48145,Michael Alvarado DDS,1,6,5,60111,527130369.0,7014018.0,5
17389,Aaron Potts DDS,4,2,3,20111,178948122.0,8018538.0,3
40058,Colin Bowers,3,1,1,40113,513150833.0,6208849.0,1
37491,Lacey Strickland,2,4,2,10110,866711482.0,2682069.0,6
29911,Jordan Johnson,7,7,3,20115,663259729.0,8554705.0,2
59208,Bailey Smith,2,2,1,40112,459145332.0,4090587.0,1
45170,Jill Dawson,2,5,1,40112,764674343.0,3753703.0,6
31894,Michelle Jackson,5,6,1,40113,809959204.0,6975939.0,7
79796,Erik Bowman,2,8,1,40113,363026604.0,2103283.0,6
62406,Stephanie Velasquez,6,9,4,50112,363296808.0,5609675.0,2
10914,Sarah Russell,4,2,3,20112,771534570.0,2303883.0,0
65948,Andre Gay,4,8,5,60115,125518301.0,6249704.0,5
40936,Stacey Heath,1,7,3,20115,521203618.0,8206614.0,5
27119,Emily Singh,4,5,5,60114,71098707.0,9108561.0,5
39497,Brian Daniels,4,2,1,40113,837494986.0,6873750.0,7
91229,Patricia Marquez,5,4,4,50113,658551938.0,4589558.0,2
26697,Sandra Lopez,1,4,5,60111,65313417.0,5088095.0,5
57393,Susan Day,7,7,1,40114,493813085.0,5271605.0,4
89784,Claudia Peck,1,7,4,50114,638423813.0,9386117.0,5
14299,Caleb Munoz,7,8,2,10140,277389390.0,3760401.0,4
60398,Mario Lucas,1,8,4,50111,796922406.0,6635293.0,5
16281,Sydney Smith,4,8,3,20111,122456241.0,5994404.0,4
46756,Cynthia Douglas,5,7,2,10130,993483359.0,5383640.0,6
67261,Samuel Taylor,2,9,1,40114,569493480.0,6075781.0,6
69225,Eric Walker,1,9,2,10130,743409077.0,7728887.0,6
97264,Peter Whitaker,5,7,2,10150,277467664.0,6023082.0,4
57480,Heather Walker,5,2,3,20115,924848758.0,3005926.0,7
50505,Melissa Miller,1,3,2,10120,881370332.0,6788405.0,1
21946,Alice Mcdonald,2,2,3,20113,966848894.0,7056868.0,0
74659,Kaitlyn Evans,1,3,4,50115,370589838.0,6074708.0,0
57329,Lynn Butler,7,3,2,10120,239120521.0,4822318.0,7
50262,Daniel Taylor Jr.,1,3,4,50111,313657576.0,2854750.0,0
36418,Angela Wilson,1,6,5,60112,128955069.0,3638488.0,5
93465,Karen Potter,7,1,5,60111,493538887.0,5162089.0,3
81414,Andrew Hess,7,9,5,60114,909489149.0,3221213.0,2
21719,Kimberly Roberson,5,7,1,40115,441819929.0,8553221.0,4
66004,Rebecca Clarke,5,4,3,20114,673385284.0,4718005.0,7
94053,Donna Parsons,4,8,1,40115,578471829.0,8460747.0,6
74949,Lynn Miller,3,1,5,60111,511024722.0,5055492.0,0
19935,Patrick Wilson,4,9,4,50114,76039601.0,7928587.0,5
94322,Joy Lopez,6,1,3,20115,834362163.0,4751958.0,7
91734,Jordan Ochoa,1,5,4,50112,264554773.0,2661931.0,5
61969,Alicia White,1,9,3,20114,30314685.0,3527497.0,5
78159,Daniel Kennedy,1,4,5,60111,661511605.0,4646913.0,0
36019,John Ross,2,7,5,60115,621274467.0,3681538.0,5
14015,Rachel Wilkerson,4,2,2,10120,878427659.0,3510450.0,7
70598,Rachel Ortiz,4,1,4,50114,156030355.0,6790362.0,3
66209,Bradley Santos,6,4,2,10140,481881200.0,3391641.0,7
92927,Joseph Davis,1,8,4,50112,817762228.0,3905140.0,5
98861,Mercedes Webb,4,8,4,50111,10330503.0,6925107.0,5
86693,Jennifer Park,1,7,3,20112,756644884.0,7357375.0,6
78286,Julie Schneider,1,7,3,20112,232815505.0,5941917.0,5
87157,Mark Weaver,3,6,4,50114,995917382.0,4968453.0,0
87662,Jesus Smith,2,9,5,60115,213043113.0,2546319.0,5
32641,Peter Mcbride,2,4,1,40114,246445693.0,8281943.0,1
68482,Sheryl Benson,2,4,4,50114,898891778.0,8752990.0,0
90011,Michelle Chavez,4,4,1,40112,600274688.0,7363707.0,7
46600,Michael French,2,3,1,40114,501154053.0,7850389.0,1
19221,Michael Ortega,4,2,1,40113,224133940.0,8228104.0,1
70509,Bobby Davis,2,1,4,50111,340510350.0,9568414.0,0
60977,Tyler Parrish,4,5,2,10140,501592832.0,3799880.0,4
50937,Mary Kelly,4,9,3,20114,990418473.0,7217373.0,6
72346,Karen Maxwell,5,4,3,20114,378466562.0,8549745.0,3
92438,Ashley Gonzales,4,6,1,40115,841199529.0,8928212.0,6
61340,Shelly Guzman MD,6,6,1,40115,586599896.0,2211128.0,4
23422,Melissa Potts,7,6,4,50114,810148081.0,3575966.0,2
30846,Nicolas Hayes,6,6,4,50111,894283303.0,4677167.0,2
14245,Manuel Allen,7,6,4,50111,409916754.0,6611104.0,2
43175,Brandon Bentley,5,3,4,50112,350404534.0,3696667.0,3
95058,Nicholas Malone,6,3,3,20114,767965444.0,9399671.0,7
70721,Amy Perez,1,8,5,60114,562421606.0,2883861.0,5
39175,John Levy,4,5,2,10150,660888073.0,9405491.0,7
15403,Damon Ellis,5,7,3,20113,621751154.0,4643683.0,2
64794,Christopher Johnson,6,8,2,10130,416035729.0,5114003.0,4
36949,Julie Fuller,3,6,5,60115,506863122.0,3918898.0,5
24755,Alejandro Ball,6,4,1,40114,342043835.0,8443506.0,7
22376,Kristine Good,2,1,4,50111,592894650.0,5478530.0,0
57760,Richard Gutierrez,3,4,5,60111,574921576.0,6694297.0,0
29581,Dakota Kelly,6,7,2,10110,616353284.0,4835049.0,4
78912,Craig Richardson,2,4,4,50112,122834646.0,3678575.0,5
95157,Betty Hurley,6,1,4,50115,604882798.0,4649179.0,3
59788,Amanda Perez,2,1,5,60112,147196906.0,8127153.0,3
93837,Thomas Johnson,6,2,5,60111,683506358.0,5378723.0,3
43489,Anthony Reed,7,9,4,50114,431538643.0,7556204.0,2
24363,Paul Gillespie,2,8,3,20111,580249986.0,4543108.0,6
55299,Gabriel Anderson,6,8,5,60112,739224404.0,3492119.0,2
83844,Fred Cox,4,3,2,10110,656852331.0,3340130.0,7
43042,Gregory Benjamin,3,3,3,20111,70757065.0,3931009.0,1
91606,John Roberts,4,6,1,40115,19152043.0,8908360.0,4
65575,Ricky Williams,7,3,3,20112,558480274.0,6941952.0,7
96476,Jacob Garcia,5,1,2,10110,663913921.0,3577553.0,7
70577,Roberto Mills,5,8,4,50114,618725565.0,3846437.0,2
36115,Amber Vazquez,2,7,3,20112,598802374.0,5725572.0,6
48461,Susan Hammond,5,3,5,60113,893506454.0,9084545.0,0
68558,Lindsey Obrien,1,4,1,40115,8637682.0,5165163.0,1
25819,Carol Johnson,6,1,5,60114,351915217.0,5083388.0,3
16085,Joshua Barnes,6,3,3,20112,115547544.0,8218443.0,3
57914,Angel Castro,2,7,5,60113,426831303.0,7330456.0,5
13560,Jackson Ward,1,4,4,50111,561477485.0,9201742.0,0
48379,Joyce Hicks,2,7,5,60111,964946816.0,8692356.0,0
97846,Anna Rivera,2,7,5,60111,195911995.0,5118272.0,5
92329,Erica Fisher,7,7,3,20112,623028144.0,5675465.0,2
39799,Jacob Gregory,1,7,1,40113,327642242.0,7064309.0,6
63059,Patricia Jones,2,9,2,10130,120921292.0,9530559.0,6
23705,Kimberly Sandoval,4,2,3,20112,309157638.0,8927404.0,3
63609,Cody Torres,4,5,5,60113,437080346.0,7816642.0,5
41438,Cory Benitez,6,1,5,60111,511879038.0,9653546.0,3
40589,Angela Hayes,6,7,4,50111,177483357.0,2741905.0,2
39807,James Holmes,5,7,1,40113,878900355.0,9479682.0,6
95428,Rachel Dixon,5,9,2,10140,509006885.0,8894429.0,4
38141,Fernando Gibson,1,6,4,50115,158918511.0,3587022.0,5
42135,Barbara Long,1,4,3,20114,243653934.0,9987040.0,1
50060,Timothy Weber,4,4,1,40115,803589641.0,7173831.0,7
55276,Kimberly Bradley,4,6,1,40111,28195956.0,3762312.0,4
21617,Audrey Stewart,3,7,3,20111,458814144.0,9138471.0,5
15335,Timothy Rice,1,2,1,40115,148633005.0,3222174.0,1
58375,Laura Simon,2,8,1,40111,13499484.0,7177035.0,6
97064,Brittney Orozco,6,3,4,50111,304563800.0,2342172.0,3
82285,Bethany Moore,1,6,4,50115,54790187.0,6528693.0,5
74911,Cory Jacobs,2,5,4,50114,974716388.0,3339532.0,0
95099,Frederick Davis,3,8,5,60111,445912900.0,5047653.0,5
48476,Charles Rivas,3,8,1,40114,123300029.0,2590059.0,4
50543,Sarah Casey,1,3,4,50113,574563872.0,5884448.0,0
76605,Joseph Hooper,7,3,1,40114,583239153.0,5470340.0,7
11754,Christopher Shaw DDS,4,7,1,40115,139696443.0,9081118.0,4
67235,Barbara Fowler,1,5,1,40111,912270049.0,5227747.0,6
60936,Randy Anderson,2,8,3,20114,660028800.0,2906889.0,6
16259,Debbie Jones,1,4,2,10150,796824695.0,3433948.0,6
88601,Chad Anderson,5,5,5,60114,282441374.0,8388770.0,3
21849,Felicia Price,1,1,3,20114,105260759.0,6693581.0,1
91947,Timothy Caldwell,2,5,2,10130,745032485.0,2861504.0,6
26977,Megan Davenport,4,6,4,50115,457193832.0,8499500.0,5
35602,Neil Woodard,2,3,4,50111,625568239.0,5025594.0,0
62185,Carol Morrison,7,6,5,60111,955499559.0,8198340.0,2
28783,Barbara Vargas,1,2,2,10110,79280247.0,3184151.0,1
70805,Louis Rogers,2,6,3,20112,183416625.0,5739683.0,5
37200,Mr. Patrick Russell DDS,1,2,1,40115,755051486.0,4530486.0,1
46386,Kristen Perez,5,4,4,50114,919339973.0,5632991.0,2
61308,Matthew King,3,3,2,10140,40037639.0,9368758.0,1
73202,Jacob Nichols,7,5,3,20111,35629270.0,6652568.0,3
64058,Devin Hayes MD,2,6,1,40113,45414009.0,5039735.0,1
60938,Michelle Harper,1,5,3,20115,10740542.0,6654652.0,5
14252,Alison Leonard DVM,7,5,4,50111,879942769.0,5889049.0,2
78486,Edward Clark,1,3,1,40115,862896097.0,2160988.0,6
49571,Joshua Smith,5,9,3,20111,543995728.0,9382244.0,2
46297,Charles Jones,4,2,2,10120,454426190.0,9667924.0,1
42917,Tristan Mullins,6,3,3,20115,329314588.0,3307383.0,3
70194,Stacey Porter,1,4,3,20111,344915148.0,7200574.0,1
15261,Ashley Hansen,4,2,3,20115,59716436.0,8292844.0,3
44609,Richard Yang,6,7,5,60114,694507650.0,2155454.0,2
34700,Gloria Benitez,4,6,5,60115,893557077.0,6929204.0,2
42979,Laura Blevins,7,7,1,40113,654673489.0,3628872.0,4
47948,Dr. Omar Jennings,1,5,5,60112,858983650.0,9278782.0,0
45971,Jacob Meyers,6,3,3,20115,618417404.0,7578077.0,7
94291,Elizabeth Fuentes,7,4,5,60113,680175436.0,2853844.0,2
13042,Kevin Thompson,4,1,2,10130,382118987.0,9884689.0,1
94643,Andrea Castillo,2,2,3,20113,118722402.0,9927414.0,1
28847,Tracy Gordon,1,3,2,10110,236928888.0,9085400.0,1
92687,Elizabeth Zuniga,1,3,2,10110,556557746.0,5898031.0,1
18870,Judy Mccarty MD,6,4,2,10110,799066262.0,6375715.0,7
73739,David Jackson,6,8,5,60115,491009134.0,5525439.0,2
91784,Amy Martin,3,9,1,40114,935980431.0,4948853.0,6
10539,Christopher Young,5,6,5,60113,299309347.0,2637501.0,2
68348,Susan Gonzalez,4,2,5,60112,151866732.0,8659932.0,3
95910,Patricia Novak,2,7,1,40114,6849506.0,3103498.0,1
42318,Jennifer Horn,4,1,1,40112,224205654.0,9378442.0,1
33628,Bonnie Elliott,4,7,1,40113,938413571.0,4028133.0,6
61022,Jessica Johnson,7,4,4,50111,949334229.0,3041516.0,2
99052,Sydney Harris,4,3,5,60115,985363251.0,4933897.0,0
30788,Matthew Fitzgerald,3,4,2,10150,97763658.0,3414817.0,1
39560,Blake Mcbride,2,6,3,20115,28952924.0,3282344.0,5
15576,Colleen Gallegos MD,1,1,4,50112,869551798.0,3350872.0,0
16513,Victoria Davis,7,8,3,20113,112632248.0,8217452.0,4
27244,Heather Soto,5,2,1,40112,956678692.0,9557107.0,7
89853,Jennifer West,1,7,1,40113,759709029.0,9836878.0,6
20645,Derrick Anderson Jr.,6,1,3,20115,59232748.0,4223220.0,3
76609,Jaime Brown,5,9,2,10150,401016462.0,2609465.0,4
23320,Misty Petersen,6,9,3,20113,685377475.0,7379694.0,2
90677,Jodi Cummings,4,2,2,10110,3910858.0,6052403.0,1
37355,Julia Jones,4,5,1,40112,607592801.0,5651542.0,7
15742,Nancy Walker,2,4,2,10150,210632650.0,5267333.0,1
66045,Laura Smith,1,6,4,50113,70471257.0,2942828.0,5
28662,Ricky Glover,1,6,3,20112,830463368.0,3137079.0,6
50151,Melanie Cannon,5,6,3,20115,976329198.0,2733016.0,2
60476,Laura Santiago,2,3,1,40112,910280984.0,5092243.0,1
58208,Jacob Chavez,6,7,3,20112,666903389.0,7352218.0,2
85882,Edward Ortiz,4,6,5,60112,931180928.0,2578464.0,2
75049,Jennifer Mitchell,7,8,2,10130,880666102.0,7590513.0,4
76012,Lisa Snyder,5,1,2,10110,862716144.0,3992626.0,7
49873,Todd Parks,4,4,2,10140,582384657.0,5970859.0,7
76385,Jerome Meyer,2,7,5,60113,419746069.0,8359037.0,5
41467,Melissa Fischer,1,9,4,50114,241652459.0,3493974.0,5
15560,Amanda Lozano,4,9,5,60111,10026861.0,6730380.0,5
16686,Dustin Ramos,2,5,5,60112,616642589.0,8450647.0,5
99204,Scott Nguyen,6,1,4,50111,331819269.0,8676657.0,3
61849,Phyllis Anderson,5,2,1,40113,379193709.0,5935357.0,7
66698,Mrs. Christine Moore,3,4,5,60112,364275788.0,5291167.0,0
74568,Brent York,7,8,2,10150,37846906.0,8378209.0,4
96477,Yvonne Nguyen,1,9,4,50113,613402064.0,4604511.0,5
15785,Annette Smith,7,2,1,40114,886424997.0,7605719.0,7
11504,Maria Owens,3,1,5,60112,207286569.0,7599764.0,3
91315,Dr. Gina Moore MD,7,9,5,60114,777681718.0,4826017.0,2
37913,Christopher Patton,4,2,4,50114,21018596.0,7302075.0,3
93294,Colleen Mejia,3,8,1,40113,270706606.0,3199015.0,6
23606,Vincent Stewart,2,9,3,20113,715176473.0,8556945.0,6
85038,Brittany Collins,3,3,1,40115,390524600.0,4844727.0,1
70340,Sarah Shelton,4,9,4,50113,323083082.0,2930927.0,5
56507,Heather Gonzalez,2,8,3,20111,849025759.0,6650674.0,6
44547,Joshua Herrera,4,6,3,20115,492814633.0,5051872.0,4
81032,Mike Frey,2,7,4,50113,520133341.0,2309099.0,5
27404,Richard Harris,4,2,4,50112,516482733.0,9797443.0,3
37593,Chris Jenkins,3,6,5,60114,340548321.0,6985492.0,5
32488,Ashley Fletcher,7,2,5,60112,939648804.0,8982204.0,3
99493,Sabrina Tapia,7,9,2,10110,911020926.0,6180243.0,4
43021,Timothy Horton,4,3,3,20111,873033296.0,7986182.0,7
58035,Angela Miller,4,1,3,20112,797421551.0,8534539.0,7
27847,Brittney Black,7,6,3,20113,480636330.0,7727160.0,4
11185,Tammy Leblanc,2,4,2,10140,698766902.0,7982739.0,1
22245,Kevin Ayala,6,1,2,10130,903958933.0,4511752.0,7
47531,Brandi Evans,6,5,1,40113,991476132.0,7649845.0,7
30604,Tiffany Smith,7,2,3,20114,731837606.0,8684258.0,7
60198,Richard Allen,1,1,4,50113,839883614.0,4593684.0,0
14189,Cristina Larsen,5,1,5,60113,748121203.0,5611647.0,0
80211,David Hale,4,1,5,60115,800618765.0,7322850.0,0
91806,Gina Noble,6,8,3,20112,898505509.0,5993539.0,2
63583,Joshua Johnson,1,2,1,40112,342722059.0,8042513.0,1
62518,Joshua Gonzalez,6,6,1,40115,393247994.0,5564643.0,4
45605,Melissa Greene,2,9,5,60114,171991278.0,7586963.0,5
99228,Vincent Wright,5,9,1,40111,404629933.0,6622443.0,4
44760,Rebecca Decker,6,9,1,40115,588858484.0,5593796.0,4
89050,Michael Martin,1,3,4,50114,430454644.0,5380434.0,0
40042,Christina Garcia,6,6,1,40115,585324849.0,2102107.0,4
16066,Colleen Cooper,6,7,4,50111,440074891.0,5955018.0,2
12395,Jason Riddle,3,5,5,60112,842738867.0,2556660.0,0
85331,Michael Booth,3,4,3,20114,534018235.0,3500519.0,0
56664,Alexander Esparza,7,9,4,50112,473033723.0,7051580.0,2
38470,Michael Gutierrez,7,3,2,10110,711191366.0,6407729.0,7
18191,Gordon Williams,2,7,2,10120,501209214.0,9101324.0,6
86116,David Cook,1,8,2,10110,586157985.0,4457145.0,6
46725,Donna Garner,4,9,2,10140,648772028.0,9733159.0,6
33734,Joseph Schneider,6,6,4,50114,820103155.0,2006969.0,2
56248,John Erickson,4,3,3,20113,419066834.0,4056489.0,3
55378,William Love,5,3,5,60113,17896617.0,6589455.0,3
11831,Nicole Case,1,2,4,50114,439814726.0,6981117.0,0
91699,Taylor Johnson,3,3,2,10150,924831620.0,5629994.0,7
10492,Jessica Vega,4,1,3,20114,149166505.0,6162182.0,3
41950,Roy Martin,6,3,1,40115,278021506.0,9994977.0,7
87870,Ronnie Gray,2,2,3,20114,193567425.0,3014102.0,1
23962,Dr. Daniel Swanson PhD,1,3,5,60115,608295792.0,2553773.0,0
85551,Rebecca Gonzalez,5,6,2,10110,438490159.0,9619555.0,4
76668,Katrina Simpson,4,6,5,60111,270599043.0,4011147.0,5
59488,Shawn Simpson DVM,7,5,1,40113,391378324.0,8248403.0,4
52217,April Daniels,3,6,1,40115,868624059.0,6497819.0,6
87581,Yolanda Carrillo,1,2,4,50111,206412763.0,4651073.0,0
61754,Tracy Sanchez,4,5,2,10120,264508396.0,9850243.0,1
45295,Nicholas Burton,4,2,2,10120,51128666.0,4153991.0,1
35886,Tiffany Johnson,7,8,2,10110,798821262.0,3635836.0,4
92617,Justin Smith,5,7,2,10130,194841557.0,4372736.0,4
57620,Robert Phillips,2,8,1,40112,948170530.0,6619650.0,6
81573,Amanda Holmes,5,1,4,50115,535992195.0,8811088.0,3
44158,Garrett Arias PhD,5,2,3,20111,230119179.0,5383096.0,3
74316,Richard Skinner,1,9,2,10130,10714396.0,7697041.0,5
20609,Louis Joyce,4,2,1,40115,67160981.0,3438837.0,1
38940,Patricia Sanders,7,3,3,20112,679995939.0,6673262.0,7
56613,Justin Williams,5,9,2,10110,641870468.0,7106625.0,4
45335,Michael Ward,1,7,3,20115,586459878.0,8008509.0,6
21726,Jamie Thomas,6,3,5,60113,543851856.0,3544860.0,3
51551,Miss Stephanie Turner,5,2,1,40113,719565061.0,5015202.0,7
52451,Erika Daniels,3,4,2,10150,377032127.0,7543872.0,1
10812,Jennifer Fitzgerald,3,8,2,10140,861816770.0,4920218.0,6
32636,Amy Lee,2,7,1,40111,615052349.0,5007848.0,6
88214,Brittany Serrano,4,5,3,20115,221219717.0,8196667.0,3
47167,Jesse Wiggins,4,5,1,40112,966686617.0,4575617.0,7
80535,Jeremy Jones,3,8,1,40112,681821293.0,7711343.0,6
29251,Leonard Mays,4,6,3,20112,365557009.0,3385123.0,4
72111,Catherine Avila,6,3,3,20114,41191268.0,5427783.0,3
31194,Julia Garza,4,3,4,50113,448432673.0,5586218.0,3
18464,Kim Rivers,1,2,1,40115,405610095.0,2421054.0,1
70766,April Griffith,1,7,4,50112,95043545.0,7749441.0,5
25672,Donna Wright,4,6,5,60114,57321145.0,4519925.0,5
19918,Robert Farmer II,5,6,1,40115,425259584.0,8601676.0,4
93892,Cindy Carter,1,2,3,20111,208309180.0,8605855.0,1
58596,Jessica Delgado,6,2,5,60114,729612942.0,5946544.0,3
63139,Mark Moore,5,7,5,60115,617534657.0,2952645.0,2
85650,Isaac Wolfe,2,3,5,60113,742342811.0,5789187.0,0
69315,Erin Peterson,7,2,1,40115,984012607.0,8202785.0,7
23590,William Parker,3,8,4,50111,377778869.0,7540733.0,5
75249,Jason Tate,5,8,2,10120,607968249.0,4408000.0,4
59639,Jason Rose,1,5,1,40115,194562927.0,6418439.0,1
40332,Kara Whitaker,5,3,3,20111,811305187.0,9693881.0,7
38335,Ashley Moore,3,7,1,40113,101695359.0,6885584.0,4
64755,Megan Good,1,9,3,20114,611781627.0,9346668.0,6
39134,Emily Barker,5,3,5,60112,985083580.0,2493254.0,0
62601,Wayne Nelson,6,9,2,10140,678225485.0,5655321.0,4
80216,Dr. Hunter Gomez II,5,3,4,50112,400276323.0,6327862.0,3
29254,Jesse Potts,4,9,2,10140,877333027.0,7418210.0,6
24419,Shane Riggs,4,1,5,60112,717624543.0,3129360.0,0
80320,David Rodriguez,4,5,4,50112,982490068.0,4011513.0,0
48248,Susan Mendez,5,4,5,60113,474256157.0,9079366.0,3
44674,Victoria Schultz,4,2,4,50114,891679288.0,5311913.0,0
11235,Ronald Hawkins,4,6,1,40111,161843516.0,2707755.0,4
40495,Jennifer Garcia,1,7,2,10110,852866933.0,6953966.0,6
39847,Robert Andrews,2,1,5,60112,780176532.0,9596216.0,0
89807,Robert Armstrong,6,9,2,10150,750067715.0,6269489.0,4
70262,Kenneth Lutz,5,6,4,50113,227685144.0,3692168.0,3
89532,Megan Wilson,1,2,1,40111,739176028.0,4122406.0,1
10077,Anthony Osborne,1,7,2,10120,53863739.0,2833794.0,6
81254,Vanessa Johnson,3,2,1,40111,145880093.0,6356618.0,1
24566,Dean Johnson,4,8,3,20114,720948885.0,6170809.0,6
86808,Jared Doyle Jr.,3,8,3,20111,949694745.0,4338389.0,6
97476,Mrs. Faith Marks,7,4,2,10140,8880083.0,5470275.0,4
88522,Jamie Meyer,2,5,3,20114,693952566.0,5626243.0,0
74307,Aaron Lawson,7,7,4,50114,658516148.0,7720272.0,2
15555,Tina Montgomery,5,9,1,40114,510677835.0,4070597.0,4
94138,John Joyce,3,2,3,20114,671409958.0,4223002.0,0
70652,Frederick Reed,4,4,4,50111,9501804.0,2645462.0,3
77476,Lisa Mckinney,4,3,4,50112,519473340.0,9671872.0,3
32621,Brandy Schwartz,1,4,4,50113,589782527.0,5451763.0,0
52329,Allen Porter,3,8,1,40113,155085351.0,6936293.0,4
